CID,IsomericSMILES,Descriptors,MolecularWeight,Descriptor Count
8193,CCCCCCCCCCCCO,wax;green;mimosa;floral;oil;fat,186.198365452,6
8194,CCCCCCCCCCCC=O,lily;wax;balsamic;floral;violet;herb;fat,184.182715388,7
8195,CCCCCCCCCCCCS,herb;oil;leaf;green,202.175521832,4
8198,CCCCCCOCCCCCC,oil;green,186.198365452,2
8201,CCCCCCCCCCCCCCCCCC(=O)OC,oil,298.287180456,1
8205,CCCCCCCCCCCCOC(=O)C,citrus;wax;fruit,228.208930136,3
8207,CCCCCCCCCCCCCO,wood;wax;fruit,200.21401551600002,3
8209,CCCCCCCCCCCCCCO,oil;wax,214.22966558000002,2
8221,CCCCCCCCCCCCCCCCCCO,oil,270.292265836,1
8257,CC(C)(C=C)O,earthy;herb;oil,86.07316494,3
8283,CC(=CCCC1(C2CC3C1(C3C2)C)C)CO,wood;sandalwood,220.182715388,2
8294,CC(=CCCC(C)(C=C)OC(=O)C)C,pear;floral;fruit,196.14632988,3
8299,CC(=O)CO,ether;caramel,74.036779432,2
8347,CC1CC(C=C(C2C1CC(=C(C)C)C2)C)OC(=O)C,wood,262.193280072,1
8361,C1=CC=C(C=C1)OC(=O)C2=CC=CC=C2O,floral;balsamic;fruit,214.06299418,3
8363,C1=CC=C(C=C1)COC(=O)C2=CC=CC=C2O,herb;floral;balsamic;musk,228.078644244,4
8364,CCCCC(CC)COC(=O)C1=CC=CC=C1O,floral;spice;fruit,250.156894564,3
8365,CCOC(=O)C1=CC=CC=C1O,floral;fruit,166.06299418,2
8369,CC1=C(C(=O)C=CO1)O,pineapple;berry;caramel;fruit,126.031694052,4
8375,CC(=O)C1=CC=CC=C1O,herb;floral;hay;mimosa,136.052429496,4
8405,C1=CC=C2C=NC=CC2=C1,herb;balsamic,129.057849224,2
8419,COC1=C(C=C(C=C1)C=O)OC,wood;vanilla;hay,166.06299418,3
8438,C1OC2=C(O1)C=C(C=C2)C=O,floral;spice,150.031694052,2
8439,CC=CC1=CC2=C(C=C1)OCO2,anise;wood;floral;spice,162.06807956,4
8452,C1CCC(=O)C1,wood;gasoline;musk,84.057514876,3
8454,CN1CCCC1,herb;animal;floral,85.08914935199999,3
8467,CCOC1=C(C=CC(=C1)C=O)O,floral;vanilla;cream,166.06299418,3
8469,CCOC(=O)C1C(O1)C2=CC=CC=C2,berry;caramel;fruit,192.078644244,3
8473,C1C2C=CC1C=C2,camphor;pine;wood;gasoline,92.062600256,4
8499,COC1=CC=C(C=C1)C(=O)OC,herb;lilac;floral,166.06299418,3
8500,CC1=CC=C(C=C1)C(=O)C,floral;fruit,134.07316494,2
8554,COC(=O)C1=CC=CC=C1C(=O)OC,ether,194.0579088,1
8633,CC1CCC(C(C1)OC(=O)C2=CC=CC=C2N)C(C)C,floral,275.18852904,1
8635,COC(=O)C1=CC=CC=C1N,orange-blossom;musk;fruit;floral;grape,151.063328528,5
8655,COC1=CC(=CC(=C1O)OC)C=O,floral;balsamic;vanilla;green,182.0579088,4
8658,COC1=CC=CC=C1C=O,floral;balsamic,136.052429496,2
8698,CCCCOC(=O)C1=CC=CC=C1,wood;floral;balsamic;spice,178.099379688,4
8710,CCCCCCCC1CCCC1=O,green;fruit;floral;jasmine;herb,182.167065324,5
8738,CCCCOC(=O)C(C)O,buttery;caramel;fruit,146.094294308,3
8767,CC(CCC=C(C)C)CCOC(=O)CC1=CC=CC=C1,herb;rose;wax;honey,274.193280072,4
8768,C1=CC(=C(C=C1C=O)O)O,medicine,138.031694052,1
8784,C1=CC=C(C=C1)C=CC(=O)O,balsamic;honey,148.052429496,2
8785,CC(=O)OCC1=CC=CC=C1,floral;lily;jasmine;fruit,150.06807956,4
8791,CCCCCCCCCCCC(=O)OCC1=CC=CC=C1,fat,290.2245802,1
8792,CC(C)CC(=O)OCCC1=CC=CC=C1,herb;balsamic;rose;fruit,206.130679816,4
8794,C1=CC=C(C=C1)CC#N,herb;floral;green,117.057849224,3
8797,CC1=CC=C(C=C1)OC(=O)C,narcissus;floral;lily,150.06807956,3
8815,COC1=CC=C(C=C1)CC=C,herb;anise,148.088815004,2
8833,CC(CCCC(=C)C)CCOC(=O)C,rose;leaf;green,198.161979944,3
8834,CCC(=O)OCCC(C)CCC=C(C)C,berry;rose;fruit,212.177630008,3
8835,CCCC(=O)OCCC(C)CCC=C(C)C,leaf;rose;fruit,226.193280072,3
8842,CC(CCC=C(C)C)CCO,floral;rose,156.15141526,2
8843,CC(=CCCC(=CC=O)C)C,citrus,152.120115132,1
8857,CCOC(=O)C,brandy;ether;fruit,88.052429496,3
8858,CC(=CC(=O)C)C,gasoline;green,98.07316494,2
8863,CC(CCCC(C)(C)O)CC(OC)OC,floral;green,218.188194692,2
8868,CCOC(=O)CC(=O)C,ether;fruit,130.06299418,2
8878,CCCCCCC(=O)OCC=C,banana;fruit,170.130679816,2
8888,CC(=CCCC(=CCCC(C)(C=C)O)C)C,lily;green;apple;wood;floral,222.198365452,5
8892,CCCCCC(=O)O,acid;fat,116.083729624,2
8900,CCCCCCC,sulfur;phenol;gasoline;tarry;ether,100.12520051199999,5
8901,CC=CC=CC=O,citrus;green,96.057514876,2
8907,CCCCCCCCCCCCCCCC(=O)OC(C)C,oil;fat,298.287180456,2
8908,CCCCCCOC(=O)C,berry;green;fruit;pear;floral,144.115029752,5
8914,CCCCCCCCCO,floral;oil;fat;rose,144.15141526,4
8918,CCCCCCCCCOC(=O)C,earthy;leaf;green;fruit,186.161979944,4
8991,COC1=CC=CC(=C1O)C=O,medicine;vanilla,152.047344116,2
9005,COC(OC)OC,brandy;ether;wine;fruit,106.06299418,4
9012,C1=CC=C(C=C1)CSSCC2=CC=CC=C2,caramel,246.053692448,1
9017,CC(CCC=C(C)C)CCOC(=O)C,geranium;rose;fruit,198.161979944,3
9024,CC(=O)OC(C)(C)CC1=CC=CC=C1,lily;fruit;floral;jasmine;herb,192.115029752,5
9261,C1=CN=CC=N1,floral,80.037448128,1
9473,CC(=O)OCC1=CC2=C(C=C1)OCO2,floral;fruit,194.0579088,2
9589,CC(=O)C1=CN=CC=C1,tobacco,121.052763844,1
9862,CC(=CCCC(=O)C)C,herb;oil;green;fruit,126.104465068,4
9984,COC1=C(C=CC(=C1)C=CC=O)O,phenol;spice;balsamic;caramel,178.06299418,4
10015,CCCCCCC(=O)CCCCCC,herb;wood;floral,198.198365452,3
10024,CCOCOCC,ether,104.083729624,1
10049,C[C@]12CC[C@@H](C1(C)C)C[C@H]2O,camphor;wood;peppery,154.135765196,3
10102,C[C@@]12CCC[C@]3(C1)C=CC([C@@H]3CC2)(C)C,wood;spice;amber;leather,204.187800768,4
10106,CC(C)C12CCC(O1)(CC2)C,camphor,154.135765196,1
10123,CC1=CCCC2(C1CC(CC2)C(=C)C)C,wood;peppery,204.187800768,2
10231,COC1=C(C2=C(C=C1CC=C)OCO2)OC,wood,222.089208928,1
10248,COC1=CC(=CC(=C1OC)OC)CC=C,wood;floral;spice,208.109944372,3
10285,CC1=CC=NC2=CC=CC=C12,animal;musk;floral;oil;herb,143.073499288,5
10296,CC(C1=CC=CC=C1)C(=O)O,balsamic;green;mimosa;wood;floral,150.06807956,5
10296,CC(C1=CC=CC=C1)C(=O)O,floral;honey,150.06807956,2
10315,CCCC(=O)C1=CC=CC=C1,herb;buttery;nut;cream,148.088815004,4
10322,C1OC2=C(O1)C=C(C=C2)CO,vanilla,152.047344116,1
10353,CC1CCC(CC1)C(C)(C)O,lilac;floral,156.15141526,2
10354,CC1=CC(CCC1)C(=C)C,citrus,136.125200512,1
10364,CC1=C(C=C(C=C1)C(C)C)O,phenol;tarry;herb;medicine;spice,150.104465068,5
10393,C1=CC(=CC=C1CCO)O,floral;rose;fruit,138.06807956,3
10402,CC(CCC=C(C)C)CC(=O)O,oil;green,170.130679816,2
10405,CCCCC(=O)CCCC,oil;banana;fruit,142.135765196,3
10409,C1CCCCCCCC(=O)CCCCCC1,musk,224.21401551600002,1
10430,CC(C)CC(=O)O,acid;herb;nut,102.06807956,3
10448,CSCCCO,sulfur,106.04523594,1
10453,CC(C)CCCC(C)CCCC(C)CCCC(C)(C=C)O,leaf;caramel;tea,296.3079159,3
10545,CC(C)C12CCC(C=C1)(OO2)C,herb;mint,168.115029752,2
10582,CC1(C2CC=C(C1C2)CO)C,camphor;wood;herb;medicine,152.120115132,4
10586,CC1=CCC(CC1)C(C)(CCC=C(C)C)O,floral,222.198365452,1
10600,CCC1=C(NC=C1C)C,floral,123.10479941599999,1
10657,CC1=CC[C@@H]2[C@@H](C1)[C@@H](CC=C2C)C(C)C,tarry;wood;medicine;spice,204.187800768,4
10659,COC1=C2C(=C(C(=C1)CC=C)OC)OCO2,herb,222.089208928,1
10720,CC1=C(C2CCC1C2)C,camphor;ether;gasoline;balsamic,122.109550448,4
10778,CC1=CC=CC=C1OC(=O)C,medicine;floral;fruit,150.06807956,3
10817,CC1=CC=C(C=C1)C(C)O,camphor;wood,136.088815004,2
10820,CC(C)C1=CC=C(C=C1)C(=O)O,wood;spice;green,164.083729624,3
10821,C#CC1=CC=CC=C1,metal,102.046950192,1
10822,CCC1=CC=NC=C1,green;mushroom;wood;tarry;herb;mint,107.073499288,6
10861,CCCCOC(=O)C=CC1=CC=CC=C1,floral;oil;balsamic;fruit,204.115029752,4
10869,COCC1=CC=CC=C1,fruit;rose;metal,122.07316494,3
10873,CCOCC1=CC=CC=C1,pear;pineapple;fruit,136.088815004,3
10882,CCCCC(=O)OCC,pineapple;apple;ether;fruit,130.099379688,4
10883,CCOC(=O)CCC(=O)C,ether;green;fruit,144.078644244,3
10885,CCCC(=O)OCC(C)C,banana;pineapple;fruit;pear;ether,144.115029752,5
10886,CCCCCC(=O)OCCCCC,pear;apple;pineapple;fruit,186.161979944,4
10890,CCCCCOC(=O)CCC,banana;pineapple;apricot;fruit;ether,158.130679816,5
10895,CCC(=O)OCC(C)C,ether;fruit,130.099379688,2
10947,CC1CCCCCCCCCCCCC(=O)C1,musk,238.22966558000002,1
10954,C1CCCC=CCCCCCCCC(=O)CCC1,animal;musk,250.22966558000002,2
10957,CC(C)COC=O,berry;ether,102.06807956,2
10975,CC(C)(CCCC(=C)C=C)O,pine;wood;floral,154.135765196,3
10976,CCCCCC(C)O,citrus;green;fruit;floral;herb,116.120115132,5
10985,CC(C)CCO[N+](=O)[O-],ether;musk;fruit,133.073893212,3
11002,CCCCSCCCC,geranium;green;violet,146.112921576,3
11005,CCCCCCCCCCCCCC(=O)O,oil;wax,228.208930136,2
11027,CC1C2CC2(CC1=O)C(C)C,camphor;herb;mint,152.120115132,3
11038,CC1C2CC(C2(C)C)CC1=O,camphor;leaf;spice,152.120115132,3
11039,CC(C)C(=O)OC,apple;apricot,102.06807956,2
11083,CC1=C(C(=O)CC1O)CC=C,herb;oil,152.083729624,2
11086,CC(=O)C1=CC=CC=C1N,animal;floral;tobacco,135.068413908,3
11092,CC(=O)C1=C(C=C(C=C1)OC)O,floral;aromatic;hay,166.06299418,3
11124,CCC(=O)OC,ether;fruit,88.052429496,2
11142,CC(C)C1CCC(=C)C=C1,citrus;mint;peppery,136.125200512,3
11160,CC(C)CC(=O)OC,apple;ether;fruit,116.083729624,3
11173,CC(=CCO)C,green;oil;gasoline;wine,86.07316494,4
11173,CC(=CCO)C,herb;green;fruit,86.07316494,3
11176,CCCOC(=O)CC(C)C,pineapple;apple;wine;fruit,144.115029752,4
11230,CC1=CCC(CC1)(C(C)C)O,peppery;green;earthy;wood;musk,154.135765196,5
11251,CC(C)C(=O)C,camphor;ether,86.07316494,2
11262,CCC(C)C(=O)C,camphor;mint,100.088815004,2
11406,C=CCOC(=O)C1=CC=CC=C1,berry;fruit,162.06807956,2
11409,CCCCOC(=O)C1=CC=CO1,brandy;wood,168.078644244,2
11419,CC1CCCCC1=O,mint;almond,112.088815004,2
11428,CCC(CC)O,ether;wine,88.088815004,2
11449,CCCCCC(=O)C(=O)C,herb;buttery;oil,142.099379688,3
11463,CC1=CCC(=C(C)C)CC1,pine;anise;oil,136.125200512,3
11467,CC(=C1CCC(CC1)(C)O)C,floral,154.135765196,1
11468,CC(C)C1=CCC(CC1)(C)O,pine;wood;musk,154.135765196,3
11487,C1=CC=C(C=C1)NC2=CC=CC=C2,floral;gasoline,169.089149352,2
11502,C1=CC=C(C=C1)C=CC2=CC=CC=C2,floral;balsamic,180.093900384,2
11508,CCC(C)CCO,earthy;green;metal,102.104465068,3
11513,CCCC(CCC)O,floral;green,116.120115132,2
11514,CC(C)CC(=O)OCC(C)C,apple;berry;ether;fruit,158.130679816,4
11520,CCCCC(CC)O,herb;balsamic,116.120115132,2
11525,CC1CCC(=O)CC1,camphor;mint,112.088815004,2
11527,CCCCCC(CC)O,herb;oil;nut,130.135765196,3
11529,CCCCOC(=O)CC,ether,130.099379688,1
11558,CC1C=CC(=O)O1,herb;tobacco,98.036779432,2
11567,CC1CCCC(=O)C1,camphor;mint,112.088815004,2
11576,CCCCOC(=O)CC(=O)C,brandy;wine;fruit,158.094294308,3
11579,CC(=O)CCC(=O)O,caramel,116.047344116,1
11584,CC(=O)OCC=C,ether;wine;fruit,100.052429496,3
11593,CC(=O)COC(=O)C,buttery;sour;fruit,116.047344116,3
11602,CCC=CC=C,gasoline;green,82.07825032,2
11613,CCCCN=C=S,green,115.045570288,1
11614,CCCCOC=O,ether,102.06807956,1
11622,CCCCCCCCCCCC(=O)C,herb;oil;spice;nut,198.198365452,4
11747,CCC(=O)C(=O)C,buttery;oil,100.052429496,2
11833,CC1=CC(=O)OC2=CC=CC=C12,hay,160.052429496,1
11838,CC(C)OC(=O)C1=CC=CC=C1O,herb;ether;fruit,180.078644244,3
11857,CCOC(=O)C(C)C(=O)OCC,ether,174.089208928,1
11902,COC(=O)C1=CC=CO1,berry;tobacco;wine;fruit,126.031694052,4
11910,CC1=C2C(=CC=C1)C=CC=N2,animal;floral;honey,143.073499288,3
11918,CC(C1=CC=CC=C1)C2=CC=CC=C2,geranium;green;metal,182.109550448,3
11918,CC(C1=CC=CC=C1)C2=CC=CC=C2,green;rose;metal,182.109550448,3
11927,CC1=CC2=C(C=CC=N2)C=C1,floral;tobacco,143.073499288,2
11962,CC1=CC=C(C=C1)OC(=O)C2=CC=CC=C2,floral,212.083729624,1
11978,CC1=CC2=C(C=C1)NC=C2,floral,131.073499288,1
11980,CCOC(=O)C1=CC=CO1,floral;plum;fruit,140.047344116,3
11982,CCCOC(=O)C1=CC=CO1,earthy;herb;oil,154.06299418,3
11983,C1C(=O)CC2=CC=CC=C21,medicine;wood,132.057514876,2
12021,COC(=O)OC,ether,90.031694052,1
12041,CCOC(=O)C(=O)C,floral;fruit,116.047344116,2
12044,CC(C)C(=O)OC(C)C,pear;pineapple;fruit,130.099379688,3
12053,CC(C)(C1=CC=CC=C1)O,green;wood;floral;fat;rose,136.088815004,5
12072,CC1CCC(CC1O)C(=C)C,animal;wood;floral;gasoline,154.135765196,4
12105,CC1=CC(=CC=C1)C=O,almond,120.057514876,1
12127,COC1=C(C=C(C=C1)C=O)O,herb;floral;balsamic;vanilla,152.047344116,4
12146,CC(=O)OC1CCCCC1,fruit,142.099379688,1
12168,CC(=O)CC(=O)C1=CC=CO1,buttery,152.047344116,1
12170,CC(=O)OCC1=CC=CO1,floral;ether;spice,140.047344116,3
12180,CCCC(=O)OC,apple;fruit;ether;peach;fat,102.06807956,5
12184,CCOC(=O)CO,ether;mint;wine,104.047344116,3
12185,CCOC(=O)CS,herb;green;fruit,120.024500496,3
12198,CC(COC(=O)C)OC(=O)C,buttery;fruit,160.073558864,2
12206,CCCCC(=O)OC,apple;ether;green;fruit,116.083729624,4
12210,CCC(=O)CCC(C)C,camphor;herb,128.120115132,2
12216,CCCCCCC(CC)O,mushroom;earthy;floral;oil;herb;spice,144.15141526,6
12238,CCC(C)(C)OC(=O)C,mint;fruit,130.099379688,2
12251,COCC(=O)O,fat,90.031694052,1
12257,CC(C)OC=O,ether,88.052429496,1
12278,CCCC(C)OC(=O)C,pear;banana;fruit,130.099379688,3
12293,CCCCCC(=O)OCCC,pineapple;berry;fruit,158.130679816,3
12294,CCCCCC(=O)OCCCC,pineapple;fruit,172.14632988,2
12321,C=CSC=C,green,86.019021192,1
12327,CCCCCCCCCCC(=O)OCC,nut;fat;wine;fruit,214.193280072,4
12366,CCCCCCCCCCCCCCCC(=O)OCC,wax,284.271530392,1
12367,CCCCCCCC(C)O,floral;oil;green;fruit,144.15141526,4
12370,CCCCCCC#C,ether;gasoline;spice,110.109550448,3
12392,CCCCCCCOCCCCCCC,fat;metal,214.22966558000002,2
12397,CCCCCCCCCCCCCCCO,floral;wax,228.24531564400002,2
12506,CC(=O)OCC1CCCO1,ether;fruit,144.078644244,2
12508,CCC(=O)OC(C)C,floral;fruit,116.083729624,2
12508,CCC(=O)OC(C)C,ether;wine;fruit,116.083729624,3
12529,CCCCCOC=O,earthy;ether;green;fruit,116.083729624,4
12530,CCCCCCCCCCCCC(=O)O,wood;wax,214.193280072,2
12533,CCCCCCCCCCCCCCCCCC=O,wax,268.276615772,1
12571,CCCOC(=O)C(C)C,pineapple;fruit,130.099379688,2
12578,CC(C)C1=CC=C(C=C1)C(=O)C,herb;wood;orris,162.104465068,3
12586,C1COCO1,pear,74.036779432,1
12587,CC(C)CCC(=O)O,sour;fat,116.083729624,2
12613,CC(C)CCOC(=O)CC(C)C,apple;fruit,172.14632988,2
12729,CCOC(=O)CCCCCCCCC=C,floral;wine;fruit,212.177630008,3
12741,CCCCCCCCC(=O)C,citrus;floral;orange,156.15141526,3
12743,CCCCCOCCCCC,pear;ether;green;metal,158.167065324,4
12756,CCC1CCC(=O)O1,herb;tobacco,114.06807956,2
12810,CCCCCC1CCCC(=O)O1,cream;oil;nut;fruit,170.130679816,4
12813,CCCCCCC1CCC(=O)O1,peach;oil;nut,170.130679816,3
12844,CCCCCCCC1CCCC(=O)O1,oil;musk;fruit,198.161979944,3
12999,CCCCCCCCCCOC=C,citrus;floral;wax;rose,184.182715388,4
13047,C1=CC=C2C(=C1)C=CC=C2CCO,camphor;wood;musk,172.088815004,3
13143,CC(=C)C(=O)C,ether;gasoline;green,84.057514876,3
13187,CCCCCCCC(=O)C,herb;floral;fat;fruit,142.135765196,4
13207,CC(=O)C1CCCCC1,camphor;floral,126.104465068,2
13216,C1CCC2CC(CCC2C1)O,camphor;wood;spice,154.135765196,3
13357,CCC(C)C(=O)OC,ether;fruit,116.083729624,2
13398,CC1CC(=O)CC(C1)(C)C,herb;tobacco;honey,140.120115132,3
13439,C1=CC=C(C=C1)C2=NC3=CC=CC=C3S2,green;tea;rose;metal,211.045570288,4
13549,CCCOC(=O)CCC(=O)OCCC,wine;fruit,202.120509056,2
13552,CC(=O)OCC(C)(C)C,apple;green;fruit,130.099379688,3
13561,CCCCCC(=O)CCCCC,orange;apricot;fat;fruit,170.167065324,4
13561,CCCCCC(=O)CCCCC,ether;fruit,170.167065324,2
13572,CC(C)CCCC(=O)C,camphor;herb;spice,128.120115132,3
13594,C1CC=CC(=O)C1,mint;gasoline,96.057514876,2
13642,CCC1=CC=C(C=C1)C(=O)C,herb;floral;balsamic,148.088815004,3
13654,CC(C)OC(=O)C1=CC=CC=C1,floral;ether;fruit,164.083729624,3
13663,CC(=O)C1=CC=CC2=CC=CC=C21,floral;orange-blossom,170.07316494,2
13669,CC(=O)C1=CC=C(C=C1)C(C)(C)C,herb;floral;balsamic,176.120115132,3
13700,CCCCCCCCC1=CC=CC=C1O,medicine;phenol,206.167065324,2
13887,C1=CC=C(C=C1)C2=CC=CC=N2,floral;green,155.073499288,2
14042,C=CC(C(C=C)O)O,musk,114.06807956,1
14071,CCCCCCCCCCCCCOC(=O)C,lily;apricot;fruit;floral;peach;fat,242.2245802,6
14121,CC(=O)C=CC1=CC(=C(C=C1)O)OC,spice;balsamic;vanilla;cream,192.078644244,4
14228,CCCCCCCC(=O)OCCCCCC,green;fat;wine,228.208930136,3
14228,CCCCCCCC(=O)OCCCCCC,herb;oil;green,228.208930136,3
14234,CC(C)CC(=O)OC(C=C)C(C)CC=C(C)C,citrus;apple;tea;fruit,238.193280072,4
14235,CC(=O)OC(C)(C)CCCC(=C)C=C,citrus;herb,196.14632988,2
14235,CC(=O)OC(C)(C)CCCC(=C)C=C,citrus;spice,196.14632988,2
14243,CCCC=CC(=O)C,green,112.088815004,1
14273,C1=CC=NC(=C1)C=O,almond;nut,107.03711378,2
14285,C1CCC(CC1)[N+](=O)[O-],green;wood;almond;herb;anise,129.078978592,5
14295,CC(CO)C1=CC=CC=C1,lilac;floral;gasoline;hyacinth,136.088815004,4
14328,CC(=O)C1=CC(=C(C=C1)OC)OC,wood;floral,180.078644244,2
14475,CCCCCC(C)C(=O)O,sour;oil;fat,144.115029752,3
14489,CC(=CCOC(=O)C)C,banana;fruit,128.083729624,2
14505,CC(=O)C1=CC=CO1,floral;balsamic;tobacco,110.036779432,3
14505,CC(=O)C1=CC=CO1,spice;caramel,110.036779432,2
14525,CC1(C2CCC(C2)(C1=O)C)C,camphor,152.120115132,1
14896,CC1(C2CCC(=C)C1C2)C,pine;wood,136.125200512,2
15068,CC1=CC(=C(C=C1)O)C(=O)C,herb;wood;floral,150.06807956,3
15076,CCCCCCCCCCCCCCCCCO,oil;fruit,256.276615772,2
15172,CC(C=CC1=CC=CC=C1)O,floral;balsamic;fruit,148.088815004,3
15283,CCC(C)(C1=CC=CC=C1)O,green;wood;camphor;floral;herb,150.104465068,5
15306,CCC=CCO,geranium;leaf;green,86.07316494,3
15395,CCCC(=O)C=C,gasoline;green;fruit,98.07316494,3
15448,CCCCCCCCCC(C)O,citrus;oil;fat;fruit,172.182715388,4
15571,CCCCCCC1OCC(O1)CO,earthy,188.1412445,1
15572,C1C(OC(O1)C2=CC=CC=C2)CO,almond,180.078644244,1
15605,CCCCCCCCCCCOC(=O)C,ether;oil;fat;rose,214.193280072,4
15606,CCCCCCCCC(=O)OC,nut;wine;fruit,172.14632988,3
15607,CCCCCCCCCCC(=O)OC,honey;oil;wine,200.177630008,3
15717,C=CCOC(=O)CC1=CC=CC=C1,floral;honey;fruit,176.083729624,3
15734,CC1=C2C(=CC=C1)C=CC(=O)O2,herb;wood,160.052429496,2
15761,CC(C#N)C1=CC=CC=C1,spice;green,131.073499288,2
15834,C=CCOC(=O)C=CC1=CC=CC=C1,peach;apricot;balsamic;wine,188.083729624,4
15909,CC(=O)C=CC1=CC=CC=C1,floral;cream,146.07316494,2
16237,CCOC(=O)CCC1=CC=CC=C1,honey;hyacinth;rose;fruit,178.099379688,4
16255,CCCCCCCC(=O)OCCC(C)C,animal;orris;oil;fruit,214.193280072,4
16296,CCCCCOC(=O)C1=CC=CC=C1,balsamic;amber;musk;fruit,192.115029752,4
16324,CCCC(=O)OCC=C,apple;apricot;peach;fruit,128.083729624,4
16330,CCCCOC(=O)C1=CC=CC=C1O,herb;floral,194.094294308,2
16331,CCCCOC(=O)CCC(=O)C,herb;caramel;fruit,172.109944372,3
16441,CC(=C)C1CCC(=CC1)C=O,green;oil;herb;spice;fat,150.104465068,5
16457,CC(CC1=CC=CC=C1)OC(=O)C,floral;hyacinth;green;fruit,178.099379688,4
16592,CCCSSC,herb;sulfur,122.02239232,2
16617,CCCCCC(=O)OCCC(C)C,apple;banana;pineapple,186.161979944,3
16670,CCCCCCCOC(=O)CC,ether;wax;wine,172.14632988,3
16741,C1=CC=C(C=C1)CCN=C=S,earthy;nut,163.045570288,2
16821,CCCCCCCCC1CCC(=O)O1,peach;fat;musk,198.161979944,3
16832,CCCCCC(=O)OC(C)C,pineapple;fruit,158.130679816,2
16833,CCCCCCCCCC(=O)OC(C)C,wood;oil;green;fruit,214.193280072,4
16846,CCCOC(=O)C1=CC=CC=C1,herb;balsamic;nut,164.083729624,3
16864,CC(C)C(=O)OCC=C(C)CCC=C(C)C,acid;floral;rose;fruit,224.177630008,4
16864,CC(C)C(=O)OCC=C(C)CCC=C(C)C,floral,224.177630008,1
16872,CCCCCCOC(=O)C(C)C,fruit,172.14632988,1
16899,CCCCCC=CC=CC=O,citrus;fat;green;orange,152.120115132,4
16900,CCCCCC=CC=O,leaf;fat;green,126.104465068,3
17092,CCCCCCCCCCCC#N,aldehyde;wood;fat;spice,181.183049736,4
17100,CC1=CCC(CC1)C(C)(C)O,lilac;floral,154.135765196,2
17121,CCCCCC(C=C)OC(=O)C,citrus;geranium;fruit;herb;buttery;mint;rose,170.130679816,7
17130,CC1=CC2=CC=CC=C2OC1=O,herb,160.052429496,1
17131,CC1=CC2=C(C=C1)C=CC(=O)O2,animal;wood;musk;leather;herb,160.052429496,5
17152,CCCCCCCCCCOCCCCCCCCCC,oil;rose,298.323565964,2
17166,CCCCCCC=CC=O,wax;orris;fat;green,140.120115132,4
17236,CC(=C)C(=O)OCC1=CC=CC=C1,herb;rose,176.083729624,2
17262,CC(=O)CC1=CC(=C(C=C1)O)OC,earthy;balsamic;vanilla;nut,180.078644244,4
17355,CC(=O)CCC1=CC=CC=C1,floral;green,148.088815004,2
17379,CCCCOCOCCCC,ether;fruit,160.14632988,2
17525,CCCCCCOC(=O)CCC,fruit,172.14632988,1
17586,CCC(C)OCC,oil;fruit,102.104465068,2
17685,CCC(=O)OC1CC2(CCC1C2(C)C)C,herb;fruit,210.161979944,2
17697,CCCCCCCCCCCCCCC=O,floral,226.22966558000002,1
17739,CCCC1=CC(=C(C=C1)O)OC,floral;balsamic;spice,166.099379688,3
18554,CCC1=CC=CO1,ether,96.057514876,1
18698,CCCCC1CCCC(=O)O1,oil;fat;nut,156.115029752,3
18818,CC(C)C12CCC(=C)C1C2,peppery;wood;oil;herb;spice,136.125200512,5
18826,C1CCCCC(=O)OCCCCCOCCCC1,musk;amber,256.203844756,2
18827,CCCCCC(C=C)O,earthy;hay;herb;buttery;rose,128.120115132,5
18898,CC(=O)C1=C(C=CO1)O,caramel,126.031694052,1
19089,COCCC1=CC=CC=C1,floral;rose;gasoline;jasmine,136.088815004,4
19089,COCCC1=CC=CC=C1,pineapple;fruit,136.088815004,2
19188,C1=CC=C(C=C1)OCC(=O)O,sour;honey,152.047344116,2
19309,CC1C(=O)C(=C(O1)C)O,pineapple;caramel;fruit,128.047344116,3
19310,CSSSC,ether;green,125.963163192,2
19707,CCCC(=O)C(=O)C,buttery;oil;cream,114.06807956,3
19802,CC(C)CC(=O)OCC=C(C)CCC=C(C)C,herb;apple;rose;fruit,238.193280072,4
19802,CC(C)CC(=O)OCC=C(C)CCC=C(C)C,herb;ether;fruit,238.193280072,3
19878,CC(C)(C)C1=CC=NC=C1,wood;tobacco;green,135.104799416,3
20083,CCCCCCC(C)O,citrus;green;wood;musk;floral;herb;leaf;fat;tea,130.135765196,9
20219,CCCCCCCC(=O)OCC=C,banana;pineapple;fruit;oil;wine;fat,184.14632988,6
20357,CCCCCCC1OCC(O1)C,green;fruit,172.14632988,2
20499,C1=COC(=C1)CSSCC2=CC=CO2,sulfur;caramel,226.01222156,2
20508,C1CCC(CC1)CCO,camphor;rose,128.120115132,2
20739,CC(C)C1CCC(CC1)O,camphor;pine;wood,142.135765196,3
20797,CC1CC(=O)C=C2C1(CC(CC2)C(=C)C)C,citrus;fruit,218.167065324,2
21006,CCCCCCCCOC(=O)CCCCC,banana;green;fruit;metal;herb,228.208930136,5
21059,CCC1=C(C(=O)C=CO1)O,fruit,140.047344116,1
21574,CC(CC=O)CC(C)(C)C,wood;gasoline;aldehyde;green,142.135765196,4
21596,CCCCCCC(=O)OCCCC,apple;musk;fruit,186.161979944,3
21606,CCCCCCCC(=O)OC(C)C,green;apple;fruit;floral;herb,186.161979944,5
21606,CCCCCCCC(=O)OC(C)C,berry;oil;fruit,186.161979944,3
